genome_id	genome.genome_name
1899017.3	Candidatus Melainabacteria bacterium MEL.A1
1915598.3	Nitrosopumilus sp. UBA527
1917867.3	Bacilliculturomica massiliensis strain Marseille-P3303
1912214.4	Bacillus sp. FJAT-44921 strain FJAT-44921
1898112.121	Rhodospirillaceae bacterium strain ECT2AJA-110-B
1914338.3	Terrimonas sp. strain RI_572
1914755.3	Nocardioides thalensis strain DSM 103833
1898103.31	Rhodocyclaceae bacterium strain Aved_18-Q3-R54-62_MAXAC.403
1921086.3	Mariprofundus aestuarium strain CP-5
192149.10	Muricauda sp. strain Bin2
1916956.3	Synechococcus sp. SynAce01
1917966.6	Tetrasphaera sp. strain Hjor_18-Q3-R7-51_BAT3C.94
1914756.9	Phenylobacterium deserti MH-21oct19-105
1895716.3	Candidatus Amoebophilus sp. 36-38
1906166.3	Candidatus Caenarcanum bioreactoricola strain UASB_169
1917887.3	Parabacteroides sp. Marseille-P3160 strain Marseille-P3160
1904441.423	Rhodobacteraceae bacterium strain ACE_PRO37
1902245.3	Nakamurella sp. s14-144 strain S14-144
1913982.21	Opitutus sp. 26_gen_w_cov.15
1920650.3	Aliifodinibius sp. ECH52
1914931.3	Glaciecola sp. XM2
1898103.40	Rhodocyclaceae bacterium strain Lyne_18-Q3-R50-59_MAXAC.071_sub
1903720.442	Bacilli bacterium UW_DM_BACIL1_1
191863.59	Chthoniobacter flavus AH-24oct19-86
1898103.39	Rhodocyclaceae bacterium strain OdNW_18-Q3-R42-56_BAT3C.215
1921087.3	Mariprofundus ferrinatatus strain CP-8
1898104.576	Bacteroidetes bacterium strain Lyne_18-Q3-R50-59_BAT3C.262
1909699.3	Desulfobulbus oligotrophicus strain Prop6
1898207.3786	Clostridiales bacterium strain BL-4
1926278.3	Bacillus dakarensis strain Marseille-P3515
1912891.20	Sphingobium sp. strain GV_Bin_3
1930274.3	Planctomycetes bacterium FF011L
1961849.3	Novosphingobium sp. B 225 strain B 225
1962975.3	Rhodoblastus sp. strain SSC7
1930273.3	Planctomycetes bacterium K22_7
1962973.3	Luteolibacter sp. CoA8N_E16
1971605.180	Faecalibacterium sp. rmaize_MAXBIN__031
1940529.3	Lentibacillus sediminis strain 0W14
1930902.3	Mesoflavibacter sp. strain ih5
1926630.3	Altererythrobacter halimionae strain LMG 29519
1961642.3	Chryseobacterium salipaludis LZ-2022a
1935139.3	Euryarchaeota archaeon JdFR-21 strain JdFR-21
1926290.8	Cryobacterium sp. strain ACE_ACT10
1958945.3	Erythrobacter aquimixticola strain JSSK-14
1969733.3	Geothermobacter sp. EPR-M strain EPR-M
1932692.91	Lentisphaerae bacterium strain zth2
1970387.3	Halothiobacillus sp. 35-54-62
1953413.3	bacterium UBP10_UBA7539
1940288.31	Ferruginibacter sp. strain ACE_BAC16
1935123.3	Candidatus Hydrothermae bacterium JdFR-72 strain JdFR-72
1965570.3	Anaeromassilibacillus sp. An172 strain An172
1968823.17	Henriciella sp. OFTM158
1938339.4	Alteromonas aestuariivivens strain KCTC 52655
1955250.3	Novosphingobium endophyticum strain CGMCC 1.15095
1960880.4	Pseudolabrys sp. strain Baikal-deep-G38
1963835.3	Rhodospirillales bacterium B29T1 strain B29T1
1926625.3	Vicingus serpentipes strain NCIMB 15042
1929291.18	Reyranella sp. strain SCN18_10_11_15_R4_P_68_349
1940288.30	Ferruginibacter sp. strain ACE_BAC2
1947389.3	Roseivirga sp. UBA6052
1936991.3	Lebetimonas natsushimae strain HS1857
1954475.5	Mariniphaga sp. strain KA03
1945890.3	Bacteroidales bacterium WCE2004 strain WCE2004
196587.4	Albidovulum inexpectatum strain DSM 12048
1964209.3	Maribius pontilimi strain KCTC 52957
1945880.11	Nitrosovibrio sp. Nv4 TH-11nov19-59
1974212.3	Chroococcus sp. FPU101
1936063.3	Oceanobacillus senegalensis strain Marseille-P3587
1965230.3	Burkholderiales bacterium CNM695-12
1969409.3	Microbacteriaceae bacterium EaCA-K
1962181.3	Comamonadaceae bacterium A 288 strain A 288
192904.4	Kriegella aquimaris strain DSM 19886
1936003.3	Phycisphaerae bacterium ST-NAGAB-D1 strain ST-NAGAB-D1
1964213.3	Sneathiella limimaris strain KCTC 52846
1965586.3	Mediterranea sp. An20 strain An20
195250.3	Synechococcus sp. PCC 7336
1964382.3	Clostridium culturomicum strain Marseille-P3545
1961794.3	Rubrivirga sp. SAORIC476
1958892.5	Oceanococcus sp. strain MS8
1967782.3	Chlamydia sp. H15-1957-10C
1951016.4	Flavobacteriales bacterium UBA4466 strain FRAM18_bin200
1935129.3	Candidatus Hydrothermarchaeota archaeon JdFR-18 strain JdFR-18
1969742.19	Thermoflexus sp. SKYG36
1972068.3	Sulfurivermis fontis strain JG42
1965603.3	Blautia sp. An249 strain An249
1936207.3	Streptococcus ovuberis strain CCUG 69612
1930593.3	Vampirococcus sp. LiM
1969806.3	Acidisphaera sp. G45-3
1962974.3	Geothrix sp. strain Cfx3-01
194702.4	Cardiobacterium valvarum strain MGYG-HGUT-02541
1933035.3	Pseudoruegeria sp. SK021 strain SK021
1937461.3	Collinsella provencensis strain Marseille-P3740
1964365.3	Sneathiella sp. strain IN21
1965617.3	Elusimicrobium sp. An273 strain An273
1967502.3	Paenibacillus sp. MEC069
1960156.3	Abditibacterium utsteinense strain LMG 29911
1965619.3	Parabacteroides sp. An277 strain An277
1940288.14	Ferruginibacter sp. strain new MAG-388
1965019.3	Geofilum sp. HF401 strain HF401
1940610.3	Phreatobacter stygius strain KCTC 52518
1944642.3	Marasmitruncus massiliensis strain Marseille-P3646
1929292.5	Nevskia sp. strain HOG36
1969563.3	Eubacterium sp. LMAG:50
1940288.23	Ferruginibacter sp. strain Go_SlAct_bin_317
1930667.3	Rhodobacteraceae bacterium MCCC 1A06712 strain MCCC 1A06712
1945885.3	Micrococcales bacterium KH10
195253.3	Synechococcus sp. PCC 6312
1960589.3	Bacillus sp. 45385 strain 45385
1945892.3	Cytophagales bacterium TFI 002
1965591.3	Cloacibacillus sp. An23 strain An23
1954253.4	Filimonas sp. strain SCN18_14_9_16_R5_B_42_18
1964208.3	Altererythrobacter lutipelagi strain GH1-16
1974213.3	Prosthecochloris sp. HL-130-GSB strain HL-130-GSB
1983706.3	Leucobacter weissii strain S27
2006848.54	Opitutaceae bacterium strain Hirt_18-Q3-R61-65_BAT3C.235
1975544.3	Sulfurimonas sp. CG01_land_8_20_14_3_00_36_23
1985678.3	Haloferacaceae archaeon SYSU A9-0
2024554.3	Virgibacillus sp. IO3-P2-C2
1977869.3	Vagococcus sp. SS1995
2015906.3	Sulfurovum sp. UBA12169
2006849.61	Xanthomonadales bacterium strain Vibo_18-Q3-R45-57_BAT3C.98
2021391.398	Flavobacteriales bacterium strain M30B58
201975.3	Planifilum fimeticola strain DSM 44946
2014074.3	Bacillus sp. FJAT-45086
2014871.3	Ktedonobacterales bacterium Uno3
1985113.21	uncultured Candidatus Actinomarina sp. strain AG-333-M17
2011014.3	Bacillus sp. FJAT-45350
1979211.3	Variibacter sp. strain HOG14
1986146.3	Desulfobulbus sp. ORNL
2020871.4	Vulcanisaeta sp. strain SpSt-112
2024963.9	Caldimicrobium sp. strain SpSt-122
2023191.3	Leptospira sp. FH1-B-B1
2016505.5	Parenemella sanctibonifatiensis NML 160184
2021370.3	Sphingobacteriaceae bacterium strain SH-48
2002841.3	Lachnospiraceae bacterium Marseille-P3773
2006849.84	Xanthomonadales bacterium strain ACE_PRO13
200120.3	Nitrosospira sp. Nl5
200123.3	Nitrosomonas sp. Nm143
2024555.3	Virgibacillus sp. IO3-P3-H5
2003555.3	Egibacter sp. strain T1Sed10_49
2011007.3	Bacillus sp. FJAT-45037
2014877.3	Moraxella sp. VT-16-12
1982044.3	Phyllobacteriaceae bacterium X9-2-2
2024856.6	Roseibacillus sp. strain SP127
1979961.43	Wenzhouxiangella sp. BM_Day4_Bin.27
2020335.3	Candidatus Liberibacter ctenarytainae strain Oxford
2005001.3	Acidibacillus sp. S0AB
2021234.3	Xanthomonadales bacterium D13
2025350.3	Methanobacterium sp. BRmetb2
1978337.3	Petrimonas sp. IBARAKI
2026724.1155	Chloroflexi bacterium strain Kalu_18-Q3-R12-55_BAT3C.186
2014784.7	Neisseriaceae bacterium strain HaMa
2023230.3	Pusillimonas sp. NJUB218
1981880.3	Denitratisoma sp. DHT3 strain not collected
1982043.5	Mangrovitalea sediminis strain M11-4
2018667.3	Marinisporobacter balticus strain DSM 102940
1987723.3	Cellvibrio sp. PSBB006 strain PSBB006
2010829.3	Rhodanobacteraceae bacterium Dysh456
2024843.63	Nitrosopumilus sp. strain SuakinDeep_MAG45_8
2026339.3	Rhodobacteraceae bacterium O448
2026719.20	Candidatus Puniceispirillum sp. Ww631
2021391.378	Flavobacteriales bacterium strain ih4
2024580.3	Plantactinospora sp. KBS50
197479.3	Terasakiispira papahanaumokuakeensis strain PH27A
200989.3	Alkalicoccus saliphilus strain 6AG
2021314.3	Fictibacillus sp. GDSW-R2A3
2005460.3	Chondrocystis sp. NIES-4102
1982042.3	Altererythrobacter sp. C9-11
1978412.4	Sediminibacterium roseum strain SYL130
2023067.3	Flavobacterium sp. TH167
2008672.3	Flavobacteriaceae bacterium UR159
2016596.3	Azoarcus sp. M9-3-2
2024843.66	Nitrosopumilus sp. strain SI034_bin167
2025607.3	Synechococcus sp. LL
2005462.3	Calothrix sp. NIES-3974
2024824.17	Balneola sp. strain Bin6
1982593.3	Robiginitalea sp. O458 strain O458
1977864.3	Candidatus Pelagibacter sp. RS39 strain RS39
2006184.12	Desulfamplus sp. strain nJC1bin9
2005884.3	Thauera sp. K11
2014781.3	Neglecta sp. Marseille-P3890
2011010.3	Bacillus sp. FJAT-45066
2016530.3	Bacteroidetes bacterium SPSPC-11
2019484.7	Brevefilum sp. strain KA23
2024830.4	Cycloclasticus sp. strain SP43
2026724.1150	Chloroflexi bacterium strain Fred_18-Q3-R57-64_MAXAC.112
2023153.3	Haloarcobacter mediterraneus strain F156-34
2022802.3	Flavobacterium sp. TH021
2003363.8	Maritimibacter sp. strain ih11
2016198.3	Coxiellaceae bacterium RA15029
2026735.213	Deltaproteobacteria bacterium strain AP2
2055893.3	archaeon AArc-Sl
2030827.3	Candidatus Dependentiae bacterium strain NORP98
2044573.3	Anaerotruncus sp. Marseille-P4302
2042655.3	Nigerium sp. strain Hirt_18-Q3-R61-65_BAT3C.167
2040280.3	Marmoricola endophyticus strain CGMCC 1.16067
2053582.7	Neisseriales bacterium strain Fred_18-Q3-R57-64_MAXAC.425_cln
2053614.12	Smithella sp. strain Go_SlDig_bin_11
2045301.3	Megasphaera sp. Marseille-P4857
2033435.3	Rhodobacteraceae bacterium QY30
2053187.3	Rhodohalobacter sp. 15182
2032688.7	Candidatus Methanoperedens sp. strain MnB_21
2026724.900	Chloroflexi bacterium strain L227-S17
2030824.23	Phycisphaera sp. strain RI_382
2030816.89	Methylophilaceae bacterium strain M30B5
2035528.3	Altererythrobacter deserti strain CGMCC 1.15959
2045106.3	Parapedobacter defluvii strain CGMCC 1.15342
2038139.3	Glycomyces sp. TRM 41368
203482.3	Volucribacter psittacicida strain DSM 15534
2054903.4	Deinococcus sp. SJW1-2
2030824.22	Phycisphaera sp. strain RI_241
2030824.24	Phycisphaera sp. strain RI_212
2040290.3	Helcococcus sp. Marseille-P4590
2032627.3	Aliifodinibius sp. WN023
2030927.2516	Bacteroidales bacterium UW_MP_BACTE7_1
2052170.17	Methanoregula sp. strain Chersky.34_13
2049035.8	Mogibacterium sp. strain 15WH
2050685.7	Demequina sp. 29_gen_w_cov.19
2026786.100	Rhodospirillales bacterium strain Fred_18-Q3-R57-64_MAXAC.396_cln
2047767.8	Thermosulfurimonas marina strain SU872
2030927.2122	Bacteroidales bacterium strain C34_57_MI_BP
2038371.3	Imperialibacter sp. EC-SDR9 strain IMPR6
2038343.4	Jatrophihabitans telluris N237
2030800.124	Elusimicrobia bacterium strain Lyne_18-Q3-R50-59_MAXAC.215
2053516.21	Balneolaceae bacterium strain ECT2AJA-110-D
2033133.3	Methyloligella sp. DHS20C07
2053618.268	Subdoligranulum sp. SUG947
2040293.3	Lentibacillus sp. Marseille-P4043
2047749.3	Oceaniglobus indicus strain 1-19b
2026728.69	Crocinitomicaceae bacterium strain Damh_18-Q3-R51-60_BAT3C.266
2038470.3	Candidatus Chlamydia corallus strain G3/2742-324
2053306.72	Ignavibacteria bacterium strain H1_BAC2
2036206.3	Aerococcaceae bacterium ZY16052
2026728.70	Crocinitomicaceae bacterium strain Bjer_18-Q3-R1-45_BAT3C.293
2045015.3	Peptostreptococcus sp. Marseille-P4308
2030806.86	Burkholderiaceae bacterium strain SSC6
204669.11	Candidatus Koribacter versatilis Ellin345
2054227.3	Sphingopyxis sp. WS5A3p
2030927.2519	Bacteroidales bacterium UW_DM_BACTE1_1
2030816.62	Methylophilaceae bacterium strain P-RSF-NP-02
2053516.70	Balneolaceae bacterium strain ih13
2052832.3	Methanofollis sp. FWC-SCC2
2026761.29	Nitrosomonadales bacterium strain Kalu_18-Q3-R12-55_BAT3C.337
2028108.3	Rubricella aquisinus strain DSM 103377
2052159.6	Coriobacteriia bacterium strain CIM:MAG 1296_1
2030927.2465	Bacteroidales bacterium nC27_bin.30.fa
2037914.3	Pararhizobium sp. XC0140
2041840.3	Lactomassilus timonensis strain Marseille-P4641
2050896.3	Brachybacterium sp. Marseille-P4339
2038396.3	Erythrobacter sp. EC-HK427 strain ERY430
2029983.3	Chitinophagaceae bacterium 13
2026800.39	Verrucomicrobiaceae bacterium strain Fred_18-Q3-R57-64_BATAC.459
2026790.34	Saprospirales bacterium strain Hirt_18-Q3-R61-65_BAT3C.578
2041841.3	Parvimonas sp. Marseille-P4678
2026786.103	Rhodospirillales bacterium strain Fred_18-Q3-R57-64_MAXAC.307
2040296.3	Anaerosphaera sp. Marseille-P4592
2052165.14	Holophagaceae bacterium strain Viby_18-Q3-R106-67_BAT3C.260
2043164.24	Candidatus Sulfopaludibacter sp. SbA3 MaH-09apr19-49
2029982.5	BD1-7 clade bacterium strain BC9_1
2026757.84	Leptospiraceae bacterium HK-STAS-SPIR-5
2039722.4	Marivibrio halodurans strain CGMCC 1.15697
2030806.424	Burkholderiaceae bacterium HK-STAS-PROT-88
2053492.20	Candidatus Accumulibacter sp. strain Fred_18-Q3-R57-64_BAT3C.720
2029166.3	Sinobacteraceae bacterium GT1R17
2053538.21	Candidatus Competibacteraceae bacterium strain Lyne_18-Q3-R50-59_BATAC.383_cln
2044936.128	Bacteroidia bacterium strain M30B35
2033718.3	Candidatus Methylomirabilis sp. Zug
2053509.37	Candidatus Atribacteria bacterium strain RT761
2034511.3	Mycobacterium sp. CECT 8779
203907.6	Candidatus Blochmannia floridanus
2040625.4	Candidatus Brocadia sp. WS118
2038397.3	Sphingomonas sp. EC-HK361 strain SPHINGO361
2080755.3	Isosphaeraceae bacterium GM2012
2093367.3	Desulfarculus sp. strain SURF_10 strain not applicable
2109558.3	Halobacteriovorax sp. BALOs_7
2082724.3	Cellvibrio sp. KB43
2079008.3	Candidatus Tokpelaia sp. JSC085
2081706.7	Bacteriovoracaceae bacterium strain P-RSF-NP-05
2080740.3	Corynebacterium sp. 2183
2079448.3	Ramlibacter sp. GTP1
2079010.3	Candidatus Tokpelaia sp. JSC189
2094025.3	Aureitalea sp. RR4-38
209880.29	Allisonella histaminiformans SUG15
2108365.3	Oceanotoga sp. sy52
2079007.3	Candidatus Tokpelaia sp. JSC161
2059911.3	Brachybacterium sp. YJGR34
206665.4	Desulfonauticus submarinus strain DSM 15269
2138162.3	Arcanobacterium sp. Marseille-P5647
2136177.3	Oceaniovalibus sp. YLY08
207559.7	Desulfovibrio alaskensis G20
2059302.3	Chryseolinea sp. SDU1-6
2067569.3	Pannonibacter carbonis strain Q4.6
2125989.3	Neptunicella marina strain S27-2
2068654.3	Clostridium sp. JN500901
2099675.43	Cyclobacteriaceae bacterium strain ACE_BAC5
2070510.3	Cytophaga sp. DMA-K-7a strain DMA-k-7a
2080288.3	Pontibacter sp. 2b14
2086583.3	Anaeromassilibacillus sp. Marseille-P3876
2103.18	Mycoplasma mycoides subsp. mycoides strain Ben181
2100090.3	Caulobacter sp. CCUG 60055
2109911.10	Candidatus Amulumruptor caecigallinarius NALB_7821a_14
2099375.19	Chloracidobacterium sp. SKYG10
2115978.3	Candidatus Phycorickettsia trachydisci strain CCALA 838
2058291.4	Janibacter sp. Marseille-P4121
2067568.3	Microbacterium sp. YJYP303
2072026.3	Propionibacteriaceae bacterium VG341
2135459.3	Geobacter sp. DSM 2909
2137479.3	Pseudoxanthomonas sp. GSS15
2107581.3	Kiloniella sp. EL199 strain Kiloniella sp. strain EL199
2086585.3	Christensenella sp. Marseille-P3954
2066697.3	Aurantimonadaceae bacterium 5T4P-12-1
215200.5	Peptostreptococcus russellii strain RT-10B
2066021.4	Desulfocapsa sp. strain ppb01
2058213.3	Marinicaulis flavus strain SY-3-19
2099665.9	Ardenticatenia bacterium strain EsbW_18-Q3-R4-48_MAXAC.090
2109933.10	Alsobacter soli MsE-30apr19-195
2116706.3	Nitrosomonas sp. APG5
2071994.3	Corynebacterium sp. 13CS0277
2060312.3	Altererythrobacter sp. B11
2093742.3	Lachnospiraceae bacterium KM106-2
2094122.3	Thermoplasma sp. Kam2015
2107713.3	Aeromicrobium sp. A1-2
212123.5	Wolbachia endosymbiont of Ctenocephalides felis strain wCfeT
2079234.3	Corynebacterium geronticis strain W8
2058085.4	Arenimonas sp. z29
2056433.5	Subtercola vilae strain DB165
2080239.3	Ornatilinea sp. strain SM3-B12.1
2099375.9	Chloracidobacterium sp. strain Kalu_18-Q3-R12-55_MAXAC.141_sub
214888.3	Entomoplasma luminosum strain PIMN-1
2099375.11	Chloracidobacterium sp. strain Kalu_18-Q3-R12-55_BAT3C.268
212123.6	Wolbachia endosymbiont of Ctenocephalides felis strain wCfeJ
2066021.6	Desulfocapsa sp. strain NORP205
2094151.6	Paramuribaculum intestinale strain MGBC110790
2100740.3	Pedobacter mongoliensis KCTC 52859
213224.12	Geothermobacter ehrlichii strain SS015
2109645.3	Lactobacillus sp. Sy-1
207949.12	Bermanella marisrubri strain RED65
2082193.3	Clostridiaceae bacterium 14S0207
2067813.3	Microbacterium sp. YZYP306
2077091.3	Chitinophagaceae bacterium RB1R16
2068657.3	Sphingosinicella sp. QZX222
213588.7	Thermomonas hydrothermalis strain DSM 14834
2058095.3	Meiothermus sp. QL-1
206043.3	Actinomyces oricola strain R5292
2135793.3	Marinicauda sp. WD6-1
2072922.3	Actinotalea solisilvae strain KACC 19191
2112.6	Mycoplasma bovigenitalium strain NCTC10122
2080750.3	Corynebacterium sp. Marseille-P4329
2079791.3	Salinibacterium sp. CGMCC 1.16371
2072845.3	Endozoicomonas sp. OPT23
2055947.3	Corynebacterium heidelbergense strain DSM 104638
213322.465	uncultured Flavobacteriales bacterium C_MB391
2099375.3	Chloracidobacterium sp. strain H3_ACI1
2086575.3	Parabacteroides sp. Marseille-P4001
209389.4	Bacillus acidicola strain FJAT-2406
2079009.3	Candidatus Tokpelaia sp. JSC188
2079535.3	Corynebacterium sp. 2184
2162140.3	Prochlorococcus sp. AG-363-P19
221402.37	Mergibacter septicus Bisgaard25201
2201249.3	Lactobacillus sp. B40
2211108.3	Sterolibacteriaceae bacterium J5B
2202734.84	Saprospiraceae bacterium strain Hjor_18-Q3-R7-51_BATAC.116
2173829.3	Schleiferia sp. LA
2164.27	Methanobacterium sp. strain SPRUCE.2016.2.metabat2.56
2174442.16	Marinicaulis sp. DHS20C04
216942.3	Spiroplasma litorale strain TN-1
2202734.87	Saprospiraceae bacterium strain Hirt_18-Q3-R61-65_BATAC.270
2202734.116	Saprospiraceae bacterium strain OdNE_18-Q3-R46-58_BAT3C.84
2162165.3	Prochlorococcus sp. AG-402-L18
2171751.3	Bacillaceae bacterium T8
2184695.3	Exiguobacterium sp. HF60
2162284.3	Prochlorococcus sp. AG-418-K17
2218525.3	Candidatus Termititenax persephonae strain NkOx7-02
2200854.3	Opitutae bacterium TARA_B100001123
2162277.3	Prochlorococcus sp. AG-409-P19
2218606.3	Mesonia sp. K7
2174932.3	Nesterenkonia sp. M8
2202734.226	Saprospiraceae bacterium strain ACE_BAC3
2161816.3	Tessaracoccus sp. Marseille-P5995
2182787.3	Salinisphaeraceae bacterium OUC007
2211665.3	Limimaricola sp. strain RI_271
2202734.134	Saprospiraceae bacterium strain Ribe_18-Q3-R11-54_BATAC.261
2162486.3	Prochlorococcus sp. AG-409-J16
2161818.3	Acidipropionibacterium timonense strain Marseille-P4482
2162142.3	Prochlorococcus sp. AG-347-J22
2172549.24	Candidatus Brocadia sp. YC2
2202734.96	Saprospiraceae bacterium strain Hade_18-Q3-R52-61_BAT3C.470
221359.3	Synechococcus sp. RS9916
221294.3	Stigonema ocellatum SAG 48.90 = DSM 106950 strain JP211
2202734.149	Saprospiraceae bacterium strain Lyne_18-Q3-R50-59_BATAC.473
2219161.3	Crocinitomix sp. SM1701
2164074.3	Nakamurella sp. 12Sc4-1
2162130.3	Prochlorococcus sp. AG-363-N16
2161864.3	Opitutus sp. ER46
2162893.3	Marinilabilia sp. WTE strain WTE16
2172121.3	Pararhodobacter sp. AM505
2212850.3	Natronomonas sp. F17-44
2162191.3	Prochlorococcus sp. AG-363-K07
2161824.4	Altererythrobacter sp. HME9302
2173854.3	Buchnera aphidicola (Melanaphis sacchari) strain LSU
2161813.3	Glaciecola sp. KUL10
2211140.3	Acidobacteriaceae bacterium SBC82
2183582.3	Salinimonas sp. HMF8227
2173034.3	Clostridiales bacterium 70B-A
2164132.3	Negadavirga sp. SW125
2185142.4	Altererythrobacter sp. ZODW24
2163011.3	Bordetella sp. HZ20
2185103.3	Elioraea sp. bin.267
2169526.3	Lactococcus sp. NtB2
2213046.3	Robertkochia sp. CL23
2202654.3	Marinimicrobium sp. SW121
216.15	Helicobacter muridarum strain NCTC12714
2211376.3	Candidatus Methylomirabilis lanthanidiphila strain mela
2182327.4	Candidatus Nitrotoga fabula strain Candidatus Nitrotoga sp. ZN8
2185280.3	Pelagibacterium montanilacus strain CCL18
2164130.4	Cyanobium sp. strain ULC065bin1
2170551.3	Phenylobacterium sp. LX32
2161677.4	Kordiimonas pumila strain N18
215691.3	Thermomonas brevis strain KACC 16975
2162308.3	Prochlorococcus sp. AG-436-A04
2174844.3	Maritimibacter sp. 55A14
2185104.3	Elioraea sp. YIM 72297
2202734.128	Saprospiraceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.032
220137.81	uncultured Mollicutes bacterium min17_bin64
2202734.127	Saprospiraceae bacterium strain Kalu_18-Q3-R12-55_MAXAC.076
2164.30	Methanobacterium sp. strain NC_groundwater_1999_Pr3_S-0.65um_33_4
2315841.3	Aquabacterium sp. YIM 730274
2315801.3	Buchnera aphidicola (Macrosiphum gaurae) strain Mga
2259342.3	Alteromonas sp. U0105
2231116.15	Tenericutes bacterium strain zrk2
2283317.3	Sphingomonas sp. WZY 27
2234000.3	Halobacteriovorax sp. HLS
2304601.3	Cardinium endosymbiont of Culicoides punctatus strain cCpun
2282655.3	Pelagibacterium sp. XYN52
2268447.3	Propionibacteriaceae bacterium 16Sb5-5
2220096.3	Rhodospirillaceae bacterium SCSIO 08040
2291710.9	Dokdonella sp. strain ACE_PRO73
2268028.3	Chryseobacterium sp. SC28
2231116.12	Tenericutes bacterium strain zrk6
2234087.5	Thermodesulfobacterium sp. TA1
2305226.3	Acidipila sp. EB88
2268024.3	Hydromonas sp. F02
2316646.3	Streptococcus sp. X16XC17
2293567.3	Methylovirgula sp. 4M-Z18
2268201.8	Synergistales bacterium strain DFE_SYN
2307076.7	Roseomonas vastitatis KG17-1
2306993.3	Sinirhodobacter sp. 07D10-4-3
2219999.3	Prevotella sp. Marseille-P4334
2248759.3	Tropicimonas sp. IMCC34011
2306975.3	Bifidobacterium sp. 2034B
222891.8	Neorickettsia sennetsu str. Miyayama
2293253.3	Virgibacillus sp. LJ137
2309.8	Pyrodictium occultum strain PL-19
2301481.132	uncultured Muribaculaceae bacterium min17_bin67
223788.3	Balnearium lithotrophicum strain DSM 16304
2291710.5	Dokdonella sp. strain Fred_18-Q3-R57-64_MAXAC.209
2304577.3	Pseudoflavonifractor sp. 524-17
2303539.3	Lysobacter sp. WF-2 strain not collected
2304600.3	Breoghania sp. L-A4
2248761.3	Pelagibacterium sp. IMCC34151
2249757.3	Aliidiomarina sp. B3213
2292.3	Desulfobacter latus strain AcRS2
229921.16	Levilinea saccharolytica strain KIBI-1
2302936.3	Bacteroides sp. 224
2305248.3	Chromatiales bacterium KTK01
2283635.3	Halioglobus sp. U0301 strain not applicable
2293854.3	Methanocalculus sp. MSAO_Arc1
2249811.3	Microvirga sp. c27j1
2220073.3	Bdellovibrio sp. NC01
2267253.3	Thiomicrorhabdus sp. 13-15A
2267262.3	Tepidimonas sp. SPSP-6
2293980.3	Brevundimonas sp. NS26
2248750.3	Sphaerisporangium sp. LHW63015
2315236.5	Aquabacterium sp. W35
221953.20	uncultured Brachyspira sp. strain MGBC110401
2248760.3	Tropicimonas sp. IMCC34043
2303992.3	Bacillus sp. V47-23a
228908.8	Nanoarchaeum equitans Kin4-M
2302935.3	Bacteroides sp. 214
2305987.3	Lentilitoribacter sp. Alg239-R112
2292032.3	Coprobacillus sp. AF33-1AC
229919.9	Anaerolinea thermolimosa strain IMO-1
2267619.3	Aquimixticola sp. Bin25-node5 strain Bin25_node5
2259340.3	Paracoccus sp. SC2-6
2304605.3	Lysinibacillus sp. YLB-03
2315330.3	Sphingomonas sp. HMF7854
2316076.3	Helicobacter sp. L2
2305907.3	Sphingomonas sp. ZDH117
2283196.3	Motiliproteus coralliicola strain C34
2291815.3	Chitinophagaceae bacterium K23C18032701
2283195.3	Ornithinimicrobium sp. AMA3305
2315424.3	Lysobacter sp. C8-1
2259620.6	Gammaproteobacteria bacterium soil36-7
2306974.3	Bifidobacterium sp. 2033B
2306585.3	Amnibacterium sp. DD4a
2234134.3	Natronomonas sp. F16-60
2250252.3	uncultured bacterium clone BY
2294116.3	Ferruginibacter sp. BO-59
2291710.12	Dokdonella sp. strain ACE_PRO71
221953.21	uncultured Brachyspira sp. strain MGBC162742
2315802.3	Buchnera aphidicola (Aphis helianthi) strain Ahe
2231116.13	Tenericutes bacterium strain zrk4
2282648.3	Nesterenkonia sp. RB2
2304575.3	Odoribacter sp. Z80
2268143.5	Methanolinea sp. strain EsbE_18-Q3-R3-47_BAT3C.270
2283318.3	Moraxellaceae bacterium HYN0046
225084.5	Erysipelothrix inopinata strain DSM 15511
222136.3	Helicobacter sp. MIT 01-6242
2316469.3	Candidatus Leucobacter sulfamidivorax strain GP
2320088.3	Roseburia sp. 1XD42-69
2488860.4	Erythrobacter sp. HN-E23
247633.3	marine gamma proteobacterium HTCC2143
2487351.3	Anaerosphaera sp. GS7-6-2
242600.3	Ichthyobacterium seriolicida strain JBKA-6
2479841.3	Raoultibacter sp. Marseille-P8396
2319843.3	Hymenobacter sp. sh-6
235986.3	Streptomyces glauciniger strain CGMCC 4.1858
2320857.3	Deinococcus sp. K2S05-167
232537.10	Rhodoluna limnophila LE-02apr19-132
2377.3	Sporomusa termitida strain DSM 4440
2483401.3	Microbacterium sp. 10M-3C3
2486026.3	Cryobacterium sp. NEAU-85
2483361.3	Nocardia sp. NEAU-LL90
244328.198	uncultured Clostridia bacterium min17_bin68
2489173.3	Altererythrobacter sp. SSKS-13
2488563.3	Psychrobacter sp. I-STPP5b
2479201.3	Roseomonas sp. KE0001
2369.5	Arhodomonas aquaeolei M3R-1517
2358141.3	Anaerotignum sp. KCTC 15736
2485925.1900	Oscillospiraceae bacterium UW_MP_ACUT1_1
2485925.2066	Oscillospiraceae bacterium CE91-St43
